"TOA5","CR850_Kayleigh","CR800","19785","CR800.Std.32.06","CPU:mini_AWS_Kayleigh.CR8","62587","Res_data_1_min"
"2026-03-09 21:19:00",10542,12.47,-6.689,76.08,5.112,6.164,254.2
"2026-03-09 21:20:00",10543,12.47,-6.718,74.92,4.579,5.731,274.9
"2026-03-09 21:21:00",10544,12.47,-6.743,75.46,6.036,7.53,247.6
"2026-03-09 21:22:00",10545,12.47,-6.831,74.48,5.401,6.064,236.4
"2026-03-09 21:23:00",10546,12.47,-7.027,74.41,4.545,7.364,255.7
"2026-03-09 21:24:00",10547,12.47,-7.202,76.62,6.181,7.197,264.7
"2026-03-09 21:25:00",10548,12.47,-7.12,76.14,6.536,7.33,251.9
"2026-03-09 21:26:00",10549,12.47,-7.168,77.13,5.881,7.031,236.6
"2026-03-09 21:27:00",10550,12.47,-7.435,77.84,4.298,5.031,237.5
"2026-03-09 21:28:00",10551,12.47,-7.582,78.86,3.865,4.765,208.3
"2026-03-09 21:29:00",10552,12.47,-7.593,77.71,4.848,6.631,229.2
"2026-03-09 21:30:00",10553,12.47,-7.585,78.56,7.741,8.43,254.2
"2026-03-09 21:31:00",10554,12.47,-7.245,77.13,7.086,8.76,246.3
"2026-03-09 21:32:00",10555,12.47,-7.063,76.38,6.831,9.4,275.3
"2026-03-09 21:33:00",10556,12.47,-7.024,76.72,6.422,8.96,263.8
"2026-03-09 21:34:00",10557,12.47,-6.93,76.31,6.214,7.464,267.9
"2026-03-09 21:35:00",10558,12.47,-6.939,74.82,5.892,9.3,253.7
"2026-03-09 21:36:00",10559,12.47,-7.046,76.69,6.828,7.597,274.2
"2026-03-09 21:37:00",10560,12.47,-7.041,75.7,6.322,7.83,278.1
"2026-03-09 21:38:00",10561,12.47,-7.055,76.65,7.919,9.53,248.7
"2026-03-09 21:39:00",10562,12.47,-6.967,76.28,8.39,9.53,261.8
"2026-03-09 21:40:00",10563,12.47,-6.862,76.35,7.078,8.1,269.9
"2026-03-09 21:41:00",10564,12.47,-6.777,75.36,6.969,7.597,268.9
"2026-03-09 21:42:00",10565,12.47,-6.823,74.78,6.57,8.56,258.6
"2026-03-09 21:43:00",10566,12.47,-6.919,74.38,6.828,7.963,262.1
"2026-03-09 21:44:00",10567,12.47,-6.984,75.19,7.233,7.797,261.5
"2026-03-09 21:45:00",10568,12.47,-6.93,75.06,7.144,8.36,253.7
"2026-03-09 21:46:00",10569,12.47,-6.944,75.09,5.753,7.031,256.3
"2026-03-09 21:47:00",10570,12.47,-6.987,74.78,4.937,5.664,262
"2026-03-09 21:48:00",10571,12.47,-7.114,74.75,5.398,6.331,271.2
"2026-03-09 21:49:00",10572,12.47,-7.293,74.68,5.415,6.064,266.4
"2026-03-09 21:50:00",10573,12.47,-7.435,77.23,5.864,6.731,270.3
"2026-03-09 21:51:00",10574,12.47,-7.381,77.3,6.328,6.997,243
"2026-03-09 21:52:00",10575,12.47,-7.276,75.91,6.545,7.764,266.2
"2026-03-09 21:53:00",10576,12.47,-7.228,74.99,5.898,6.597,264.8
"2026-03-09 21:54:00",10577,12.47,-7.304,74.92,5.651,5.864,269.8
"2026-03-09 21:55:00",10578,12.47,-7.421,74.75,5.428,6.264,253.1
"2026-03-09 21:56:00",10579,12.47,-7.579,74.34,4.598,4.998,265.1
"2026-03-09 21:57:00",10580,12.47,-7.851,77.16,5.931,7.064,253.6
"2026-03-09 21:58:00",10581,12.47,-7.914,75.09,6.075,6.531,258.4
"2026-03-09 21:59:00",10582,12.47,-8.05,76.96,7.05,8.13,287.6
"2026-03-09 22:00:00",10583,12.47,-7.939,77.5,6.345,8.33,286.9
"2026-03-09 22:01:00",10584,12.47,-7.863,75.4,5.431,6.164,266.4
"2026-03-09 22:02:00",10585,12.47,-8.03,74.34,5.054,5.764,264.5
"2026-03-09 22:03:00",10586,12.47,-8.22,76.76,6.434,7.397,276.3
"2026-03-09 22:04:00",10587,12.47,-8.1,78.63,8.24,9.1,287.5
"2026-03-09 22:05:00",10588,12.47,-7.865,75.5,7.472,8.2,282.7
"2026-03-09 22:06:00",10589,12.47,-7.84,76.14,6.531,7.23,287.3
"2026-03-09 22:07:00",10590,12.47,-7.885,73.63,4.407,5.431,275.4
"2026-03-09 22:08:00",10591,12.47,-7.976,75.33,8.16,9.8,267.4
"2026-03-09 22:09:00",10592,12.47,-7.908,75.6,7.572,7.963,276
"2026-03-09 22:10:00",10593,12.47,-7.931,75.29,7.172,7.564,285.6
"2026-03-09 22:11:00",10594,12.47,-7.928,76.38,6.731,7.33,299.8
"2026-03-09 22:12:00",10595,12.47,-7.996,76.62,4.995,5.831,289.2
"2026-03-09 22:13:00",10596,12.47,-8.09,74.24,2.857,3.732,254.6
"2026-03-09 22:14:00",10597,12.47,-8.4,74.48,2.749,3.832,253.3
"2026-03-09 22:15:00",10598,12.47,-8.64,79.51,5.7,8.3,289.9
"2026-03-09 22:16:00",10599,12.47,-8.43,77.5,7.192,7.963,291
"2026-03-09 22:17:00",10600,12.47,-8.44,75.26,6.42,6.797,297.1
"2026-03-09 22:18:00",10601,12.47,-8.63,76.38,4.743,5.898,278.2
"2026-03-09 22:19:00",10602,12.47,-8.87,73.35,3.029,3.699,277.3
"2026-03-09 22:20:00",10603,12.47,-9.28,76.48,6.159,6.731,290.9
"2026-03-09 22:21:00",10604,12.47,-9.47,79.27,6.842,7.33,296.3
"2026-03-09 22:22:00",10605,12.47,-9.4,78.69,6.061,6.797,308.2
"2026-03-09 22:23:00",10606,12.47,-9.48,76.04,3.443,4.598,244.1
"2026-03-09 22:24:00",10607,12.47,-9.73,77.3,2.965,4.798,279.6
"2026-03-09 22:25:00",10608,12.47,-9.87,77.37,3.41,4.631,272.9
"2026-03-09 22:26:00",10609,12.46,-10.01,78.83,4.243,6.831,279.4
"2026-03-09 22:27:00",10610,12.47,-9.87,80.9,7.525,7.93,284.2
"2026-03-09 22:28:00",10611,12.47,-9.55,79.88,7.514,7.797,292.8
"2026-03-09 22:29:00",10612,12.47,-9.41,78.22,5.917,7.064,281.5
"2026-03-09 22:30:00",10613,12.46,-9.47,80.2,4.887,5.231,281.4
"2026-03-09 22:31:00",10614,12.46,-9.38,77.3,3.726,4.831,276.9
"2026-03-09 22:32:00",10615,12.46,-9.36,80.9,5.637,6.564,272
"2026-03-09 22:33:00",10616,12.47,-9.16,78.35,6.223,7.23,300.4
"2026-03-09 22:34:00",10617,12.46,-9.05,82,8.42,9.46,305.2
"2026-03-09 22:35:00",10618,12.47,-8.63,82.6,7.53,8.46,315.2
"2026-03-09 22:36:00",10619,12.46,-8.4,79.31,6.931,7.497,306.8
"2026-03-09 22:37:00",10620,12.47,-8.43,77.91,6.195,6.964,301
"2026-03-09 22:38:00",10621,12.47,-8.59,73.52,4.554,5.998,293.3
"2026-03-09 22:39:00",10622,12.47,-8.97,75.36,3.201,3.632,282.7
"2026-03-09 22:40:00",10623,12.47,-9.29,76.86,4.409,5.664,279.6
"2026-03-09 22:41:00",10624,12.47,-9.58,76.25,3.015,7.364,297.4
"2026-03-09 22:42:00",10625,12.46,-9.58,80.9,7.205,7.597,293.5
"2026-03-09 22:43:00",10626,12.46,-9.5,78.22,7.036,7.597,307.9
"2026-03-09 22:44:00",10627,12.46,-9.48,79.72,7.006,7.33,310.6
"2026-03-09 22:45:00",10628,12.46,-9.5,79.28,6.478,6.864,308.1
"2026-03-09 22:46:00",10629,12.46,-9.62,76.83,5.437,6.164,296.1
"2026-03-09 22:47:00",10630,12.47,-9.83,77.44,5.234,6.164,293
"2026-03-09 22:48:00",10631,12.46,-10.04,76.63,3.313,4.165,303.4
"2026-03-09 22:49:00",10632,12.46,-10.29,77.41,4.493,6.064,298.3
"2026-03-09 22:50:00",10633,12.46,-10.41,79.69,1.427,4.365,342.4
"2026-03-09 22:51:00",10634,12.46,-10.33,81.5,0.483,1.699,286.8
"2026-03-09 22:52:00",10635,12.46,-10.23,81.4,0.886,1.766,296.6
"2026-03-09 22:53:00",10636,12.46,-10.13,81.3,0.852,1.933,296.6
"2026-03-09 22:54:00",10637,12.46,-10.13,80.2,0.683,1.666,296.6
"2026-03-09 22:55:00",10638,12.46,-10.14,80.4,0.294,0.866,296.8
"2026-03-09 22:56:00",10639,12.46,-10.16,80,0,0,296.6
"2026-03-09 22:57:00",10640,12.46,-10.23,79.93,0,0,292.4
"2026-03-09 22:58:00",10641,12.46,-10.24,81,0,0,291.8
"2026-03-09 22:59:00",10642,12.46,-10.2,79.73,1.508,3.465,265.1
"2026-03-09 23:00:00",10643,12.46,-10.27,79.39,1.172,2.366,208.7
"2026-03-09 23:01:00",10644,12.46,-10.37,78.54,1.638,2.399,243.9
"2026-03-09 23:02:00",10645,12.46,-10.56,81.2,3.029,4.798,262.8
"2026-03-09 23:03:00",10646,12.46,-10.42,81.1,4.134,6.164,277
"2026-03-09 23:04:00",10647,12.46,-10.4,80.4,4.448,4.965,307.4
"2026-03-09 23:05:00",10648,12.46,-10.43,82.1,3.299,4.498,240.5
"2026-03-09 23:06:00",10649,12.46,-9.96,84.4,4.698,5.231,249.4
"2026-03-09 23:07:00",10650,12.46,-9.35,83.6,5.52,6.064,230.6
"2026-03-09 23:08:00",10651,12.46,-9.02,79.83,4.101,5.798,252.3
"2026-03-09 23:09:00",10652,12.46,-9.06,77.79,3.415,4.432,270.3
"2026-03-09 23:10:00",10653,12.46,-9.22,80.3,3.338,4.332,264.8
"2026-03-09 23:11:00",10654,12.46,-9.15,79.59,4.315,4.965,260.3
"2026-03-09 23:12:00",10655,12.46,-9.22,76.77,4.234,4.665,259.9
"2026-03-09 23:13:00",10656,12.46,-9.34,76.6,3.873,4.298,268.9
"2026-03-09 23:14:00",10657,12.46,-9.73,73.95,4.74,6.164,308.3
"2026-03-09 23:15:00",10658,12.46,-10.21,79.05,5.703,6.631,257.9
"2026-03-09 23:16:00",10659,12.46,-10.03,81.7,3.576,4.965,257.4
"2026-03-09 23:17:00",10660,12.46,-10,76.26,3.157,4.498,259.8
"2026-03-09 23:18:00",10661,12.46,-10.29,79.97,4.332,5.031,262.4
"2026-03-09 23:19:00",10662,12.46,-10.3,80.8,2.829,4.132,251.6
"2026-03-09 23:20:00",10663,12.46,-10.17,82.8,3.99,4.998,245.1
"2026-03-09 23:21:00",10664,12.46,-9.76,81.2,4.543,4.898,241.6
"2026-03-09 23:22:00",10665,12.46,-9.57,80.1,4.979,5.431,264.8
"2026-03-09 23:23:00",10666,12.46,-9.54,76.88,4.579,5.431,270.8
"2026-03-09 23:24:00",10667,12.46,-9.69,77.76,5.178,5.698,259.3
"2026-03-09 23:25:00",10668,12.46,-9.93,76.85,5.315,7.097,302.9
"2026-03-09 23:26:00",10669,12.46,-10.11,79.23,7.033,7.497,310.9
"2026-03-09 23:27:00",10670,12.46,-10.19,79.94,7.019,7.864,312.7
"2026-03-09 23:28:00",10671,12.46,-10.19,79.4,7.544,8.56,303.6
"2026-03-09 23:29:00",10672,12.46,-10.32,79.64,6.95,8.2,312.8
"2026-03-09 23:30:00",10673,12.46,-10.36,78.82,5.573,6.297,300.7
"2026-03-09 23:31:00",10674,12.45,-10.51,79.2,5.051,5.631,289.6
"2026-03-09 23:32:00",10675,12.45,-10.66,77.12,4.729,5.798,274
"2026-03-09 23:33:00",10676,12.46,-10.85,80.9,6.35,6.997,307.1
"2026-03-09 23:34:00",10677,12.46,-10.67,82.2,7.35,8.06,302.4
"2026-03-09 23:35:00",10678,12.46,-10.53,82.4,7.083,8.5,300.1
"2026-03-09 23:36:00",10679,12.45,-10.55,79.61,4.97,6.464,332.2
"2026-03-09 23:37:00",10680,12.46,-10.71,78.28,3.149,5.631,307.5
"2026-03-09 23:38:00",10681,12.46,-10.88,79.16,0.869,1.766,60.43
"2026-03-09 23:39:00",10682,12.46,-10.92,80,0.503,1.299,64.71
"2026-03-09 23:40:00",10683,12.45,-10.87,80.6,0.05,0.6,0.628
"2026-03-09 23:41:00",10684,12.46,-10.82,80.6,0.161,1.799,336.9
"2026-03-09 23:42:00",10685,12.45,-10.82,80.5,0,0,336.9
"2026-03-09 23:43:00",10686,12.45,-10.85,80.6,0,0,156.3
"2026-03-09 23:44:00",10687,12.46,-10.85,80.7,0.533,1.566,117.1
"2026-03-09 23:45:00",10688,12.46,-10.76,81.5,0.297,0.933,23.04
"2026-03-09 23:46:00",10689,12.45,-10.67,81.5,0.047,0.466,271.8
"2026-03-09 23:47:00",10690,12.45,-10.7,82.1,2.177,4.532,263.1
"2026-03-09 23:48:00",10691,12.45,-10.41,82.3,3.815,5.065,258.8
"2026-03-09 23:49:00",10692,12.45,-10.43,79.1,2.979,4.532,244.8
"2026-03-09 23:50:00",10693,12.45,-10.41,82.5,4.309,4.898,250.7
"2026-03-09 23:51:00",10694,12.45,-10.14,82.7,4.079,4.532,251.6
"2026-03-09 23:52:00",10695,12.45,-9.97,80,1.935,2.732,324.1
"2026-03-09 23:53:00",10696,12.45,-9.99,78.86,1.472,2.099,290.3
"2026-03-09 23:54:00",10697,12.45,-10.15,74.26,1.172,2.132,247.1
"2026-03-09 23:55:00",10698,12.45,-10.61,74.09,0.647,2.432,238.9
"2026-03-09 23:56:00",10699,12.45,-11.08,75.15,0.25,1.633,260.2
"2026-03-09 23:57:00",10700,12.45,-11.35,79.78,2.693,3.465,300.5
"2026-03-09 23:58:00",10701,12.45,-11.2,81.8,2.729,3.299,298.6
"2026-03-09 23:59:00",10702,12.45,-11.02,81.4,3.771,4.998,282.1
"2026-03-10 00:00:00",10703,12.45,-11.02,79.16,2.396,3.965,274.7
"2026-03-10 00:01:00",10704,12.45,-11.15,79.84,0.378,1.333,288.6
"2026-03-10 00:02:00",10705,12.45,-11.19,80.6,0.039,0.433,267.4
"2026-03-10 00:03:00",10706,12.45,-11.23,80.4,1.308,2.466,257
"2026-03-10 00:04:00",10707,12.45,-11.28,80.9,2.335,2.932,211.6
"2026-03-10 00:05:00",10708,12.45,-11.26,82.4,1.81,2.166,221.1
"2026-03-10 00:06:00",10709,12.45,-11.09,83.1,2.266,2.832,200.6
"2026-03-10 00:07:00",10710,12.45,-10.9,82.6,1.785,2.399,220.2
"2026-03-10 00:08:00",10711,12.45,-10.95,81,1.955,2.232,246
"2026-03-10 00:09:00",10712,12.45,-11.02,82.2,1.702,2.366,226.1
"2026-03-10 00:10:00",10713,12.45,-10.92,82.6,1.288,1.866,249.3
"2026-03-10 00:11:00",10714,12.45,-10.77,81.9,1.119,1.799,268.7
"2026-03-10 00:12:00",10715,12.45,-10.7,81.9,1.419,2.532,257
"2026-03-10 00:13:00",10716,12.45,-10.64,80.7,0.33,0.966,251.8
"2026-03-10 00:14:00",10717,12.45,-10.66,80.7,0.525,1.433,243.7
"2026-03-10 00:15:00",10718,12.45,-10.69,80.3,1.019,2.199,238
"2026-03-10 00:16:00",10719,12.45,-10.77,79.81,2.066,3.332,251.4
"2026-03-10 00:17:00",10720,12.45,-10.99,75.73,2.246,3.232,241.6
"2026-03-10 00:18:00",10721,12.45,-11.47,75.59,0.125,0.7,225.2
"2026-03-10 00:19:00",10722,12.45,-11.82,77.29,2.113,3.965,182
"2026-03-10 00:20:00",10723,12.45,-11.98,79.44,4.071,4.831,174.1
"2026-03-10 00:21:00",10724,12.45,-11.96,79.91,4.073,4.831,212
"2026-03-10 00:22:00",10725,12.45,-12.1,78.48,4.212,5.431,239.6
"2026-03-10 00:23:00",10726,12.45,-12.27,79.71,4.673,5.198,229.9
"2026-03-10 00:24:00",10727,12.45,-12.19,81,4.82,6.031,230.5
"2026-03-10 00:25:00",10728,12.45,-12.02,81,5.253,6.497,214.4
"2026-03-10 00:26:00",10729,12.45,-11.86,82,5.079,6.597,219.5
"2026-03-10 00:27:00",10730,12.45,-11.45,83.3,5.526,6.797,227.6
"2026-03-10 00:28:00",10731,12.45,-11,81.4,5.337,6.597,221.6
"2026-03-10 00:29:00",10732,12.45,-10.7,81.3,5.065,5.864,214.6
"2026-03-10 00:30:00",10733,12.44,-10.34,79.23,4.887,5.664,213.6
"2026-03-10 00:31:00",10734,12.45,-10.26,78.41,4.271,4.865,213.5
"2026-03-10 00:32:00",10735,12.45,-10.25,77.05,3.962,5.198,214.9
"2026-03-10 00:33:00",10736,12.44,-10.32,75.52,3.54,4.332,249.9
"2026-03-10 00:34:00",10737,12.44,-10.5,79.54,4.207,5.065,230.4
"2026-03-10 00:35:00",10738,12.44,-10.33,78.72,4.526,5.198,244.7
"2026-03-10 00:36:00",10739,12.45,-10.41,74.6,4.029,4.598,238.6
"2026-03-10 00:37:00",10740,12.44,-10.79,75.56,4.698,5.631,241.2
"2026-03-10 00:38:00",10741,12.44,-10.91,80,4.862,5.231,233.1
"2026-03-10 00:39:00",10742,12.44,-10.64,78.96,4.271,5.098,250.7
"2026-03-10 00:40:00",10743,12.44,-10.57,77.97,4.345,4.798,228.9
"2026-03-10 00:41:00",10744,12.44,-10.6,78.52,4.651,5.098,230.4
"2026-03-10 00:42:00",10745,12.44,-10.54,79.2,4.287,4.698,224.7
"2026-03-10 00:43:00",10746,12.44,-10.43,78.28,4.601,5.231,222.1
"2026-03-10 00:44:00",10747,12.44,-10.32,78.38,3.743,4.665,222.7
"2026-03-10 00:45:00",10748,12.44,-10.32,77.87,4.076,4.898,220.6
"2026-03-10 00:46:00",10749,12.44,-10.28,78.25,3.932,4.532,219.3
"2026-03-10 00:47:00",10750,12.44,-10.12,78.25,4.271,4.698,244.7
"2026-03-10 00:48:00",10751,12.44,-10.18,77.4,3.951,4.665,221.7
"2026-03-10 00:49:00",10752,12.44,-10.16,77.5,4.209,4.631,219.1
"2026-03-10 00:50:00",10753,12.44,-10.15,78.52,4.315,5.065,221.7
"2026-03-10 00:51:00",10754,12.44,-9.99,78.35,3.973,4.565,228.8
"2026-03-10 00:52:00",10755,12.44,-9.89,77.67,3.718,4.198,223.8
"2026-03-10 00:53:00",10756,12.44,-9.87,77.2,3.998,4.998,231.2
"2026-03-10 00:54:00",10757,12.45,-9.9,76.89,4.154,4.698,226.2
"2026-03-10 00:55:00",10758,12.45,-9.86,77.23,3.699,4.631,235
"2026-03-10 00:56:00",10759,12.45,-9.86,76.96,4.129,4.965,233.7
"2026-03-10 00:57:00",10760,12.45,-9.98,73.77,3.41,4.165,234.6
"2026-03-10 00:58:00",10761,12.45,-10.2,77.17,3.954,4.665,236.9
"2026-03-10 00:59:00",10762,12.44,-10.31,75.74,3.396,4.132,269.9
"2026-03-10 01:00:00",10763,12.44,-10.51,78.6,3.61,4.098,243.8
"2026-03-10 01:01:00",10764,12.45,-10.58,75.61,2.593,3.499,234.5
"2026-03-10 01:02:00",10765,12.45,-10.75,78.6,3.651,4.098,241.2
"2026-03-10 01:03:00",10766,12.45,-10.79,75.51,3.129,3.599,278
"2026-03-10 01:04:00",10767,12.45,-11.17,76.33,2.33,3.099,250.9
"2026-03-10 01:05:00",10768,12.44,-11.35,80.1,2.874,3.465,246.9
"2026-03-10 01:06:00",10769,12.44,-11.13,80.7,2.532,3.399,243.4
"2026-03-10 01:07:00",10770,12.45,-10.92,80.4,3.002,3.632,235.3
"2026-03-10 01:08:00",10771,12.44,-10.81,79.66,3.071,3.798,230.3
"2026-03-10 01:09:00",10772,12.44,-10.75,79.94,3.115,3.665,236.9
"2026-03-10 01:10:00",10773,12.44,-10.68,79.87,3.102,3.965,234
"2026-03-10 01:11:00",10774,12.44,-10.56,78.85,2.871,3.365,230.1
"2026-03-10 01:12:00",10775,12.44,-10.55,79.02,2.829,3.432,231.1
"2026-03-10 01:13:00",10776,12.44,-10.55,78.44,2.627,3.065,244.8
"2026-03-10 01:14:00",10777,12.44,-10.59,79.56,2.546,3.332,236.4
"2026-03-10 01:15:00",10778,12.44,-10.56,79.19,2.799,3.499,231.4
"2026-03-10 01:16:00",10779,12.44,-10.55,78.95,2.799,3.165,251.5
"2026-03-10 01:17:00",10780,12.44,-10.61,76.98,3.243,4.098,248.8
"2026-03-10 01:18:00",10781,12.44,-10.77,78.65,3.682,5.031,236.1
"2026-03-10 01:19:00",10782,12.44,-10.82,77.86,3.254,4.065,235.9
"2026-03-10 01:20:00",10783,12.44,-10.89,77.42,3.754,4.698,247.7
"2026-03-10 01:21:00",10784,12.44,-11.05,78.31,3.193,3.765,245.5
"2026-03-10 01:22:00",10785,12.44,-11.17,77.45,3.674,4.432,243.4
"2026-03-10 01:23:00",10786,12.44,-11.33,78.41,3.671,4.298,232.1
"2026-03-10 01:24:00",10787,12.44,-11.36,80.1,2.832,4.098,245
"2026-03-10 01:25:00",10788,12.44,-11.32,78.95,3.56,4.998,239.8
"2026-03-10 01:26:00",10789,12.44,-11.3,79.05,3.89,4.731,240.7
"2026-03-10 01:27:00",10790,12.44,-11.34,79.84,3.907,4.965,249.5
"2026-03-10 01:28:00",10791,12.44,-11.26,79.67,3.796,4.865,229
"2026-03-10 01:29:00",10792,12.44,-11.17,80,3.637,4.532,240
"2026-03-10 01:30:00",10793,12.44,-11.1,78.85,3.918,4.798,233.4
"2026-03-10 01:31:00",10794,12.44,-11.07,78.68,3.962,5.331,236.7
"2026-03-10 01:32:00",10795,12.44,-11.05,79.26,3.679,4.731,235
"2026-03-10 01:33:00",10796,12.44,-10.97,80.2,4.029,4.731,248.1
"2026-03-10 01:34:00",10797,12.44,-10.88,78.92,3.868,4.598,230.4
"2026-03-10 01:35:00",10798,12.44,-10.87,78.78,3.982,4.731,238.4
"2026-03-10 01:36:00",10799,12.44,-10.87,79.19,3.779,4.765,231.8
"2026-03-10 01:37:00",10800,12.44,-10.8,79.36,3.782,4.665,234.9
"2026-03-10 01:38:00",10801,12.44,-10.71,78.95,3.707,4.132,244.3
"2026-03-10 01:39:00",10802,12.44,-10.7,78.34,3.515,4.032,239.7
"2026-03-10 01:40:00",10803,12.44,-10.71,76.81,3.268,3.765,243
"2026-03-10 01:41:00",10804,12.44,-10.79,78,3.31,3.832,239.7
"2026-03-10 01:42:00",10805,12.44,-11.03,74.15,3.771,4.398,253.2
"2026-03-10 01:43:00",10806,12.44,-11.6,78.41,3.179,3.632,227.5
"2026-03-10 01:44:00",10807,12.44,-11.57,80.9,3.207,3.632,220.3
"2026-03-10 01:45:00",10808,12.44,-11.3,81.4,3.293,3.732,212.1
"2026-03-10 01:46:00",10809,12.44,-11,80.2,2.902,3.399,244.8
"2026-03-10 01:47:00",10810,12.44,-10.88,79.84,3.229,4.065,214.5
"2026-03-10 01:48:00",10811,12.44,-10.76,78.17,3.421,4.265,226.3
"2026-03-10 01:49:00",10812,12.44,-10.76,78.82,3.046,3.532,239
"2026-03-10 01:50:00",10813,12.44,-10.69,77.86,3.168,3.965,228.2
"2026-03-10 01:51:00",10814,12.44,-10.71,78.14,3.243,3.898,236.2
"2026-03-10 01:52:00",10815,12.44,-10.86,77.42,2.949,3.365,223.6
"2026-03-10 01:53:00",10816,12.44,-11.05,76.91,2.757,3.399,238.3
"2026-03-10 01:54:00",10817,12.44,-11.28,77.39,2.396,3.565,230.8
"2026-03-10 01:55:00",10818,12.44,-11.46,77.01,2.902,4.365,246.3
"2026-03-10 01:56:00",10819,12.44,-11.66,78.07,2.602,3.232,247.8
"2026-03-10 01:57:00",10820,12.44,-11.71,78.75,3.124,4.198,245.2
"2026-03-10 01:58:00",10821,12.44,-11.76,78.54,3.193,4.265,238.8
"2026-03-10 01:59:00",10822,12.44,-11.76,79.8,3.121,4.565,229.8
"2026-03-10 02:00:00",10823,12.44,-11.68,78.95,2.91,3.898,242
"2026-03-10 02:01:00",10824,12.44,-11.68,79.73,2.738,3.399,244
"2026-03-10 02:02:00",10825,12.44,-11.58,80.5,2.427,3.599,239.3
"2026-03-10 02:03:00",10826,12.43,-11.46,79.19,2.416,2.832,242.1
"2026-03-10 02:04:00",10827,12.43,-11.43,78.92,2.105,2.899,246.3
"2026-03-10 02:05:00",10828,12.43,-11.43,79.39,1.819,2.366,251.2
"2026-03-10 02:06:00",10829,12.43,-11.51,75.82,2.471,2.766,256.3
"2026-03-10 02:07:00",10830,12.44,-11.84,77.56,3.232,4.065,273.6
"2026-03-10 02:08:00",10831,12.43,-11.97,79.73,3.113,4.032,262.1
"2026-03-10 02:09:00",10832,12.43,-11.86,80.3,2.96,3.732,262.4
"2026-03-10 02:10:00",10833,12.43,-11.8,80.2,3.193,3.399,266.6
"2026-03-10 02:11:00",10834,12.43,-11.67,80.4,2.877,3.332,268.3
"2026-03-10 02:12:00",10835,12.43,-11.6,78.88,3.224,3.465,261.6
"2026-03-10 02:13:00",10836,12.43,-11.55,79.87,2.743,3.365,269.3
"2026-03-10 02:14:00",10837,12.43,-11.54,78.61,3.09,3.465,276.1
"2026-03-10 02:15:00",10838,12.44,-11.59,79.43,2.938,3.365,273.2
"2026-03-10 02:16:00",10839,12.43,-11.54,79.63,3.107,3.699,259.2
"2026-03-10 02:17:00",10840,12.44,-11.46,79.77,2.854,3.132,268
"2026-03-10 02:18:00",10841,12.43,-11.41,80,2.741,3.132,278.2
"2026-03-10 02:19:00",10842,12.43,-11.23,80.4,2.488,3.032,271.5
"2026-03-10 02:20:00",10843,12.43,-11.08,80.2,2.666,3.099,266
"2026-03-10 02:21:00",10844,12.43,-10.94,78.54,2.38,3.032,262.4
"2026-03-10 02:22:00",10845,12.43,-10.92,79.6,2.18,2.832,255.3
"2026-03-10 02:23:00",10846,12.43,-11.03,76.54,2.968,3.432,267.6
"2026-03-10 02:24:00",10847,12.43,-11.22,78.65,2.232,3.232,259.3
"2026-03-10 02:25:00",10848,12.43,-11.34,76.67,2.58,3.165,264.9
"2026-03-10 02:26:00",10849,12.43,-11.63,76.84,2.874,3.199,253
"2026-03-10 02:27:00",10850,12.43,-11.89,77.62,2.721,2.965,257.3
"2026-03-10 02:28:00",10851,12.43,-12.02,79.87,2.571,2.999,239.8
"2026-03-10 02:29:00",10852,12.43,-11.93,80.9,2.457,2.866,250.6
"2026-03-10 02:30:00",10853,12.43,-11.84,79.46,2.435,2.899,249.6
"2026-03-10 02:31:00",10854,12.43,-11.9,79.67,2.205,2.632,238
"2026-03-10 02:32:00",10855,12.43,-11.95,79.9,1.963,2.132,220.2
"2026-03-10 02:33:00",10856,12.43,-11.93,80.4,1.774,2.099,217.5
"2026-03-10 02:34:00",10857,12.43,-11.87,79.84,1.608,1.899,239.3
"2026-03-10 02:35:00",10858,12.43,-11.92,80.9,1.716,2.066,219.2
"2026-03-10 02:36:00",10859,12.43,-11.8,82.3,2.066,2.332,218.6
"2026-03-10 02:37:00",10860,12.43,-11.55,81.8,2.055,2.799,241.8
"2026-03-10 02:38:00",10861,12.43,-11.45,78.75,2.952,3.532,241.4
"2026-03-10 02:39:00",10862,12.43,-11.54,79.67,2.946,3.599,241
"2026-03-10 02:40:00",10863,12.43,-11.65,78.78,2.699,3.465,249.9
"2026-03-10 02:41:00",10864,12.43,-11.84,78.92,3.054,3.399,245.7
"2026-03-10 02:42:00",10865,12.43,-11.98,80.5,3.218,3.565,243
"2026-03-10 02:43:00",10866,12.43,-11.88,80.8,3.013,3.465,257.4
"2026-03-10 02:44:00",10867,12.43,-11.78,81.5,2.924,3.399,259.5
"2026-03-10 02:45:00",10868,12.43,-11.76,79.43,2.954,3.499,227.4
"2026-03-10 02:46:00",10869,12.43,-11.69,80,3.343,3.898,225.2
"2026-03-10 02:47:00",10870,12.43,-11.71,78.24,3.351,3.665,229.3
"2026-03-10 02:48:00",10871,12.43,-11.88,81.3,3.257,3.632,217.3
"2026-03-10 02:49:00",10872,12.43,-11.81,79.5,2.663,3.399,221.3
"2026-03-10 02:50:00",10873,12.43,-11.69,83.4,2.829,3.265,213.2
"2026-03-10 02:51:00",10874,12.43,-11.37,82.5,2.732,3.132,219.4
"2026-03-10 02:52:00",10875,12.43,-11.14,82.5,2.41,2.632,221.9
