"TOA5","CR850_Kayleigh","CR800","19785","CR800.Std.32.06","CPU:mini_AWS_Kayleigh.CR8","62587","Res_data_1_min"
"TIMESTAMP","RECORD","BattV","temperature","rel_humidity","wind_speed","gust_speed","wind_direction"
"TS","RN","Volts","degC","%","m/s","m/s","deg"
"","","Min","Avg","Smp","Avg","Max","Smp"
"2026-03-03 18:30:00",1733,12.75,-5.817,91.2,7.031,8.4,61.05
"2026-03-03 18:31:00",1734,12.75,-5.84,91.4,7.725,8.43,59.24
"2026-03-03 18:32:00",1735,12.75,-5.84,91.5,7.033,7.997,56.73
"2026-03-03 18:33:00",1736,12.75,-5.786,91.6,8.23,9.16,44.88
"2026-03-03 18:34:00",1737,12.75,-5.764,91.5,6.214,7.097,57.33
"2026-03-03 18:35:00",1738,12.75,-5.767,91.4,6.178,6.464,63.32
"2026-03-03 18:36:00",1739,12.75,-5.762,91.4,6.45,7.064,56.49
"2026-03-03 18:37:00",1740,12.75,-5.781,91.5,7.036,7.53,58.52
"2026-03-03 18:38:00",1741,12.75,-5.769,91.7,6.65,7.33,65.18
"2026-03-03 18:39:00",1742,12.74,-5.801,91.8,5.142,5.831,45.05
"2026-03-03 18:40:00",1743,12.74,-5.814,91.8,4.34,5.331,54.51
"2026-03-03 18:41:00",1744,12.75,-5.835,91.9,4.72,5.698,89.4
"2026-03-03 18:42:00",1745,12.75,-5.804,92,4.898,5.931,56.83
"2026-03-03 18:43:00",1746,12.75,-5.821,92.2,4.432,4.898,51.44
"2026-03-03 18:44:00",1747,12.75,-5.819,92.3,5.081,5.698,46.42
"2026-03-03 18:45:00",1748,12.75,-5.824,92.5,5.859,6.497,50.84
"2026-03-03 18:46:00",1749,12.75,-5.798,92.6,5.973,6.997,39.3
"2026-03-03 18:47:00",1750,12.75,-5.801,92.7,6.772,7.864,55.67
"2026-03-03 18:48:00",1751,12.75,-5.767,92.9,5.998,6.931,49.95
"2026-03-03 18:49:00",1752,12.75,-5.75,93,6.2,6.631,46.62
"2026-03-03 18:50:00",1753,12.75,-5.767,93.2,5.831,6.431,55.14
"2026-03-03 18:51:00",1754,12.75,-5.745,93.2,5.042,5.964,55.09
"2026-03-03 18:52:00",1755,12.74,-5.756,93.4,4.026,5.098,50.6
"2026-03-03 18:53:00",1756,12.75,-5.781,93.4,3.699,4.232,53.95
"2026-03-03 18:54:00",1757,12.75,-5.778,93.4,4.132,4.998,59.58
"2026-03-03 18:55:00",1758,12.75,-5.767,93.5,2.91,3.599,52.07
"2026-03-03 18:56:00",1759,12.75,-5.755,93.7,2.477,3.265,54.61
"2026-03-03 18:57:00",1760,12.75,-5.775,93.6,5.004,7.764,47.73
"2026-03-03 18:58:00",1761,12.75,-5.724,93.7,6.761,7.93,43.43
"2026-03-03 18:59:00",1762,12.75,-5.69,93.6,6.447,7.864,41.38
"2026-03-03 19:00:00",1763,12.75,-5.668,93.5,6.608,7.164,44.78
"2026-03-03 19:01:00",1764,12.75,-5.657,93.3,5.678,6.131,43.67
"2026-03-03 19:02:00",1765,12.75,-5.665,93.3,6.098,6.864,44.27
"2026-03-03 19:03:00",1766,12.75,-5.653,93.3,5.137,5.698,34.33
"2026-03-03 19:04:00",1767,12.74,-5.658,93.2,4.848,5.598,42.58
"2026-03-03 19:05:00",1768,12.75,-5.659,93.3,4.793,5.798,45.92
"2026-03-03 19:06:00",1769,12.75,-5.654,93.2,5.09,5.731,54.32
"2026-03-03 19:07:00",1770,12.75,-5.682,93.3,5.042,5.698,55.52
"2026-03-03 19:08:00",1771,12.75,-5.688,93.4,5.201,6.198,36.65
"2026-03-03 19:09:00",1772,12.75,-5.668,93.4,7.397,8.46,45.05
"2026-03-03 19:10:00",1773,12.75,-5.631,93.4,6.184,6.997,45.92
"2026-03-03 19:11:00",1774,12.75,-5.616,93.5,5.495,6.231,41.5
"2026-03-03 19:12:00",1775,12.75,-5.603,93.5,5.673,6.198,54.12
"2026-03-03 19:13:00",1776,12.75,-5.569,93.5,3.96,5.265,40.99
"2026-03-03 19:14:00",1777,12.75,-5.555,93.3,3.748,4.198,42.24
"2026-03-03 19:15:00",1778,12.75,-5.569,93.2,3.821,4.965,52.29
"2026-03-03 19:16:00",1779,12.75,-5.581,93.1,4.298,5.265,41.69
"2026-03-03 19:17:00",1780,12.74,-5.573,93.1,4.77,5.265,41.64
"2026-03-03 19:18:00",1781,12.75,-5.598,93,6.475,7.364,61.46
"2026-03-03 19:19:00",1782,12.75,-5.584,93.1,6.542,7.297,51.51
"2026-03-03 19:20:00",1783,12.75,-5.615,93.2,6.25,6.697,52.19
"2026-03-03 19:21:00",1784,12.75,-5.606,93.1,6.431,6.631,46.45
"2026-03-03 19:22:00",1785,12.75,-5.558,93,5.717,6.464,44.27
"2026-03-03 19:23:00",1786,12.75,-5.529,93,5.001,6.964,59.14
"2026-03-03 19:24:00",1787,12.74,-5.479,92.9,3.885,4.998,51.03
"2026-03-03 19:25:00",1788,12.75,-5.476,92.5,6.681,7.83,52.19
"2026-03-03 19:26:00",1789,12.75,-5.465,92.3,6.95,7.864,62.76
"2026-03-03 19:27:00",1790,12.75,-5.49,91.9,6.167,6.597,55.21
"2026-03-03 19:28:00",1791,12.75,-5.493,91.7,7.053,8.46,60.4
"2026-03-03 19:29:00",1792,12.74,-5.521,91.7,6.847,7.564,53.95
"2026-03-03 19:30:00",1793,12.75,-5.518,91.5,6.922,7.53,46.33
"2026-03-03 19:31:00",1794,12.75,-5.538,91.5,8.09,9.16,54.73
"2026-03-03 19:32:00",1795,12.75,-5.567,91.4,7.175,8.13,54.72
"2026-03-03 19:33:00",1796,12.75,-5.579,91.4,6,6.431,58.88
"2026-03-03 19:34:00",1797,12.75,-5.61,91.5,6.367,6.997,61.31
"2026-03-03 19:35:00",1798,12.75,-5.593,91.3,6.259,7.797,46.32
"2026-03-03 19:36:00",1799,12.75,-5.629,91.3,7.247,7.497,53.13
"2026-03-03 19:37:00",1800,12.75,-5.626,91.4,6.617,7.497,57.91
"2026-03-03 19:38:00",1801,12.74,-5.638,91.3,7.097,8.3,55.93
"2026-03-03 19:39:00",1802,12.75,-5.661,91.4,7.689,8.13,63.78
"2026-03-03 19:40:00",1803,12.75,-5.654,91.5,6.411,6.931,58.93
"2026-03-03 19:41:00",1804,12.75,-5.652,91.4,6.334,7.497,59.43
"2026-03-03 19:42:00",1805,12.74,-5.674,91.5,7.805,9.33,69.38
"2026-03-03 19:43:00",1806,12.75,-5.646,91.6,7.469,8.3,55.16
"2026-03-03 19:44:00",1807,12.75,-5.613,91.4,7.408,7.997,56
"2026-03-03 19:45:00",1808,12.75,-5.604,91.3,6.894,7.264,54.92
"2026-03-03 19:46:00",1809,12.75,-5.622,91.3,7.219,8.43,68.22
"2026-03-03 19:47:00",1810,12.75,-5.642,91.3,8.16,8.9,54.55
"2026-03-03 19:48:00",1811,12.75,-5.69,91.5,8.12,8.7,56.07
"2026-03-03 19:49:00",1812,12.75,-5.741,91.7,7.533,8.2,75.94
"2026-03-03 19:50:00",1813,12.75,-5.703,91.8,6.234,9.2,74.98
"2026-03-03 19:51:00",1814,12.75,-5.705,91.9,7.25,9,53.95
"2026-03-03 19:52:00",1815,12.75,-5.702,91.9,8.11,8.86,57.86
"2026-03-03 19:53:00",1816,12.75,-5.722,91.8,7.755,9.06,56.83
"2026-03-03 19:54:00",1817,12.74,-5.733,91.9,7.089,7.864,60.88
"2026-03-03 19:55:00",1818,12.75,-5.76,92,7.583,8.6,49.78
"2026-03-03 19:56:00",1819,12.75,-5.765,92.2,9.04,9.83,62.14
"2026-03-03 19:57:00",1820,12.75,-5.776,92.3,7.877,8.76,67.18
"2026-03-03 19:58:00",1821,12.75,-5.747,92.3,7.7,9.23,67.79
"2026-03-03 19:59:00",1822,12.75,-5.767,92.3,5.784,6.531,48.86
"2026-03-03 20:00:00",1823,12.75,-5.77,92.3,6.259,7.031,52.99
"2026-03-03 20:01:00",1824,12.75,-5.739,92.3,5.839,6.697,55.19
"2026-03-03 20:02:00",1825,12.75,-5.696,92.1,4.059,4.665,53.88
"2026-03-03 20:03:00",1826,12.75,-5.708,92,4.42,5.531,52.38
"2026-03-03 20:04:00",1827,12.75,-5.751,92,5.85,6.364,49.56
"2026-03-03 20:05:00",1828,12.75,-5.756,92,6.844,7.43,54.07
"2026-03-03 20:06:00",1829,12.75,-5.756,92.2,7.208,8.3,50.93
"2026-03-03 20:07:00",1830,12.75,-5.742,92.2,6.117,6.531,45.38
"2026-03-03 20:08:00",1831,12.75,-5.782,92.3,6.247,6.631,39.54
"2026-03-03 20:09:00",1832,12.75,-5.787,92.3,6.3,6.797,42.97
"2026-03-03 20:10:00",1833,12.75,-5.839,92.4,5.859,6.564,53.3
"2026-03-03 20:11:00",1834,12.74,-5.847,92.6,6.098,6.431,45.72
"2026-03-03 20:12:00",1835,12.75,-5.835,92.9,5.992,6.564,52.94
"2026-03-03 20:13:00",1836,12.75,-5.878,92.9,5.612,6.198,54.12
"2026-03-03 20:14:00",1837,12.75,-5.92,93,5.753,6.264,62.11
"2026-03-03 20:15:00",1838,12.75,-5.903,93.1,5.623,6.064,59.92
"2026-03-03 20:16:00",1839,12.75,-5.923,93.2,6.089,7.031,48.45
"2026-03-03 20:17:00",1840,12.75,-5.914,93.2,8.04,9.23,61.46
"2026-03-03 20:18:00",1841,12.75,-5.92,93.2,7.183,8.83,58.23
"2026-03-03 20:19:00",1842,12.74,-5.946,93.3,7.997,9,51.06
"2026-03-03 20:20:00",1843,12.75,-5.938,93.2,8.01,8.83,54.02
"2026-03-03 20:21:00",1844,12.75,-5.967,93.3,8.06,9.26,49.63
"2026-03-03 20:22:00",1845,12.75,-5.972,93.3,8.16,8.8,52.58
"2026-03-03 20:23:00",1846,12.75,-5.987,93.4,7.975,8.83,63.44
"2026-03-03 20:24:00",1847,12.75,-5.987,93.4,6.9,8.43,49.58
"2026-03-03 20:25:00",1848,12.75,-5.998,93.5,8.04,9.46,65.03
"2026-03-03 20:26:00",1849,12.75,-6.009,93.5,7.7,9.16,61.65
"2026-03-03 20:27:00",1850,12.75,-5.979,93.6,7.261,7.864,62.04
"2026-03-03 20:28:00",1851,12.75,-5.962,93.5,6.789,8.1,56.29
"2026-03-03 20:29:00",1852,12.75,-5.956,93.4,6.353,7.23,59.96
"2026-03-03 20:30:00",1853,12.75,-5.962,93.5,6.981,8.5,58.95
"2026-03-03 20:31:00",1854,12.75,-5.913,93.4,8.34,10.56,50.43
"2026-03-03 20:32:00",1855,12.75,-5.914,93.1,7.569,9.23,47.89
"2026-03-03 20:33:00",1856,12.75,-5.93,93.1,8.24,9.46,58.3
"2026-03-03 20:34:00",1857,12.75,-5.865,93.2,7.555,9.7,43.76
"2026-03-03 20:35:00",1858,12.75,-5.855,92.8,7.844,9.03,41.98
"2026-03-03 20:36:00",1859,12.75,-5.873,92.7,6.795,8.13,44.08
"2026-03-03 20:37:00",1860,12.75,-5.935,92.6,5.173,5.698,44.27
"2026-03-03 20:38:00",1861,12.75,-5.949,92.6,5.056,5.365,43.02
"2026-03-03 20:39:00",1862,12.75,-5.98,92.6,5.937,7.33,38.43
"2026-03-03 20:40:00",1863,12.75,-5.964,92.8,5.803,6.864,24.89
"2026-03-03 20:41:00",1864,12.75,-6.006,92.6,4.412,5.731,50.28
"2026-03-03 20:42:00",1865,12.75,-5.992,92.9,6.892,8.03,40.19
"2026-03-03 20:43:00",1866,12.75,-5.881,92.8,6.917,7.764,40.65
"2026-03-03 20:44:00",1867,12.75,-5.912,92.5,6.456,7.364,53.66
"2026-03-03 20:45:00",1868,12.75,-5.932,92.4,6.967,7.797,49.03
"2026-03-03 20:46:00",1869,12.75,-5.929,92.5,6.267,7.63,30.34
"2026-03-03 20:47:00",1870,12.74,-5.992,92.5,7.769,9.23,28.17
"2026-03-03 20:48:00",1871,12.75,-6.029,92.6,7.028,7.864,35
"2026-03-03 20:49:00",1872,12.75,-6.094,92.8,7.516,8.03,23.34
"2026-03-03 20:50:00",1873,12.75,-6.159,93.1,6.345,6.997,24.19
"2026-03-03 20:51:00",1874,12.75,-6.207,93.3,7.744,8.9,49.41
"2026-03-03 20:52:00",1875,12.75,-6.233,93.7,8.13,8.93,31.58
"2026-03-03 20:53:00",1876,12.75,-6.266,93.9,6.7,8.06,42.53
"2026-03-03 20:54:00",1877,12.75,-6.254,94.1,6.567,7.63,56.3
"2026-03-03 20:55:00",1878,12.75,-6.209,94.3,6.85,7.33,42.17
"2026-03-03 20:56:00",1879,12.75,-6.237,94.3,7.153,7.997,43.79
"2026-03-03 20:57:00",1880,12.75,-6.235,94.4,7.017,7.73,38.38
"2026-03-03 20:58:00",1881,12.75,-6.257,94.4,6.653,7.23,44.25
"2026-03-03 20:59:00",1882,12.75,-6.301,94.5,7.669,8.36,27.76
"2026-03-03 21:00:00",1883,12.75,-6.293,94.5,8.13,9.26,42.61
"2026-03-03 21:01:00",1884,12.75,-6.306,94.5,6.844,7.697,45.53
"2026-03-03 21:02:00",1885,12.75,-6.306,94.5,6.475,7.364,48.96
"2026-03-03 21:03:00",1886,12.75,-6.306,94.6,7.608,8.76,44.51
"2026-03-03 21:04:00",1887,12.74,-6.29,94.6,7.866,8.33,48.62
"2026-03-03 21:05:00",1888,12.75,-6.284,94.6,7.239,7.93,51.37
"2026-03-03 21:06:00",1889,12.75,-6.292,94.5,6.703,7.73,42.37
"2026-03-03 21:07:00",1890,12.75,-6.28,94.4,5.079,7.33,48.26
"2026-03-03 21:08:00",1891,12.75,-6.307,94.4,7.658,8.66,41.64
"2026-03-03 21:09:00",1892,12.75,-6.324,94.4,8.48,9.6,47.24
"2026-03-03 21:10:00",1893,12.75,-6.355,94.3,9.1,10.46,46.76
"2026-03-03 21:11:00",1894,12.75,-6.379,94.3,9.11,10.33,40.36
"2026-03-03 21:12:00",1895,12.75,-6.365,94.4,7.353,8.7,46.4
"2026-03-03 21:13:00",1896,12.74,-6.317,94.4,7,7.697,37.56
"2026-03-03 21:14:00",1897,12.74,-6.317,94.4,7.619,8.9,38.75
"2026-03-03 21:15:00",1898,12.74,-6.303,94.2,7.686,8.66,43.28
"2026-03-03 21:16:00",1899,12.74,-6.319,94,7.65,8.46,32.81
"2026-03-03 21:17:00",1900,12.75,-6.325,94.1,8.17,8.8,50.19
"2026-03-03 21:18:00",1901,12.75,-6.354,94.1,6.806,7.53,31.86
"2026-03-03 21:19:00",1902,12.75,-6.377,94.1,7.044,8.16,36.86
"2026-03-03 21:20:00",1903,12.75,-6.357,94,7.761,8.2,49.2
"2026-03-03 21:21:00",1904,12.74,-6.339,94,5.703,7.33,40.27
"2026-03-03 21:22:00",1905,12.75,-6.325,93.9,6.714,7.53,35.53
"2026-03-03 21:23:00",1906,12.75,-6.322,93.9,6.725,7.664,39.33
"2026-03-03 21:24:00",1907,12.75,-6.305,93.8,8.06,8.86,43.33
"2026-03-03 21:25:00",1908,12.75,-6.302,93.7,7.533,9.3,42.32
"2026-03-03 21:26:00",1909,12.75,-6.29,93.6,6.511,7.43,27.01
"2026-03-03 21:27:00",1910,12.75,-6.282,93.3,5.151,5.998,21.1
"2026-03-03 21:28:00",1911,12.75,-6.313,93.1,2.893,4.532,12.26
"2026-03-03 21:29:00",1912,12.75,-6.319,93.1,5.923,8.46,24.74
"2026-03-03 21:30:00",1913,12.75,-6.262,92.9,7.08,8.53,20.64
"2026-03-03 21:31:00",1914,12.75,-6.189,92.6,8.73,11.33,40.24
"2026-03-03 21:32:00",1915,12.75,-6.189,92.1,6.014,8.5,32.76
"2026-03-03 21:33:00",1916,12.75,-6.186,91.8,5.812,7.864,17.67
"2026-03-03 21:34:00",1917,12.74,-6.184,91.7,8.13,13.16,59.58
"2026-03-03 21:35:00",1918,12.75,-6.081,91.1,6.414,7.664,28.41
"2026-03-03 21:36:00",1919,12.74,-6.075,90.7,5.867,6.531,55.67
"2026-03-03 21:37:00",1920,12.74,-6.047,90.3,6.386,8.06,37.01
"2026-03-03 21:38:00",1921,12.75,-6.08,90.2,7.075,7.93,36.91
"2026-03-03 21:39:00",1922,12.75,-6.156,90.3,7.566,8.23,41.93
"2026-03-03 21:40:00",1923,12.75,-6.199,90.5,5.828,7.031,37.83
"2026-03-03 21:41:00",1924,12.75,-6.188,90.7,7.655,12.36,53.74
"2026-03-03 21:42:00",1925,12.75,-6.077,89.9,3.693,9.43,99.3
"2026-03-03 21:43:00",1926,12.75,-5.961,88.7,4.518,8.1,71.02
"2026-03-03 21:44:00",1927,12.75,-5.859,87.7,2.91,5.998,24.91
"2026-03-03 21:45:00",1928,12.74,-5.873,87.5,4.84,6.131,38.72
"2026-03-03 21:46:00",1929,12.74,-5.947,87.5,6.95,8.7,59.58
"2026-03-03 21:47:00",1930,12.75,-5.91,86.9,9.33,11.03,64.26
"2026-03-03 21:48:00",1931,12.75,-5.848,85.6,11.44,13.06,89.3
"2026-03-03 21:49:00",1932,12.74,-5.811,84.7,8.78,10.76,77.52
"2026-03-03 21:50:00",1933,12.74,-5.834,84.7,8.54,9.96,69.04
"2026-03-03 21:51:00",1934,12.74,-5.834,84.7,9.27,11.1,55.89
"2026-03-03 21:52:00",1935,12.75,-5.823,84.1,8.23,9.73,57.41
"2026-03-03 21:53:00",1936,12.74,-5.846,83.8,11.16,13.76,71.26
"2026-03-03 21:54:00",1937,12.74,-5.891,83.6,6.878,8.76,65.83
"2026-03-03 21:55:00",1938,12.74,-5.978,83.9,7.514,8.5,59.53
"2026-03-03 21:56:00",1939,12.74,-6.075,84.5,10.12,13.63,56.18
"2026-03-03 21:57:00",1940,12.75,-6.083,85,9.03,14.96,53.93
"2026-03-03 21:58:00",1941,12.74,-6.128,85,8.95,9.73,60.86
"2026-03-03 21:59:00",1942,12.74,-6.23,85.7,9.16,10.23,62.19
"2026-03-03 22:00:00",1943,12.74,-6.298,86.3,9.26,10.43,53.06
"2026-03-03 22:01:00",1944,12.74,-6.409,87,8.28,9.86,53.01
"2026-03-03 22:02:00",1945,12.74,-6.491,87.7,9.61,13.13,57.53
"2026-03-03 22:03:00",1946,12.74,-6.358,87.2,9.46,13.33,48.6
"2026-03-03 22:04:00",1947,12.74,-6.346,86.9,11.14,15.16,74.79
"2026-03-03 22:05:00",1948,12.74,-6.185,85.6,9.4,12.79,78.68
"2026-03-03 22:06:00",1949,12.74,-6.088,84.5,8.67,11.83,77.45
"2026-03-03 22:07:00",1950,12.74,-6.087,84.6,8.85,12.43,56.13
"2026-03-03 22:08:00",1951,12.74,-6.073,84.1,9.57,13.76,55.17
"2026-03-03 22:09:00",1952,12.74,-5.997,83.2,11.16,15.86,67.28
"2026-03-03 22:10:00",1953,12.74,-5.938,82.5,11.54,14.73,68.88
"2026-03-03 22:11:00",1954,12.74,-5.944,81.7,9.13,11.43,73.68
"2026-03-03 22:12:00",1955,12.74,-5.932,81.9,7.561,9.33,52.73
"2026-03-03 22:13:00",1956,12.74,-5.966,80.9,8.02,9.46,54.34
"2026-03-03 22:14:00",1957,12.74,-6.025,80.2,10.37,12.53,90.6
"2026-03-03 22:15:00",1958,12.74,-5.974,79.33,7.236,10.6,78.39
"2026-03-03 22:16:00",1959,12.74,-5.901,78.41,4.476,7.997,42.8
"2026-03-03 22:17:00",1960,12.74,-5.954,78.95,7.894,11.56,56.59
"2026-03-03 22:18:00",1961,12.74,-5.909,78.68,7.955,10.93,63.4
"2026-03-03 22:19:00",1962,12.74,-5.963,78.78,9.27,13.06,76.96
"2026-03-03 22:20:00",1963,12.74,-5.921,78.07,5.709,7.397,49.83
"2026-03-03 22:21:00",1964,12.74,-5.885,77.67,5.692,9.86,47.13
"2026-03-03 22:22:00",1965,12.74,-5.901,77.8,9.25,13.13,81.1
"2026-03-03 22:23:00",1966,12.74,-5.903,77.81,10.07,14.13,66.28
"2026-03-03 22:24:00",1967,12.74,-5.906,77.64,7.836,11.33,74.17
"2026-03-03 22:25:00",1968,12.74,-5.937,78.08,8.07,12,70.57
"2026-03-03 22:26:00",1969,12.74,-5.977,78.28,8.88,11.83,68.88
"2026-03-03 22:27:00",1970,12.74,-6.042,78.83,9.07,9.9,81.7
"2026-03-03 22:28:00",1971,12.74,-6.044,78.86,7.214,8.6,65.65
"2026-03-03 22:29:00",1972,12.74,-6.098,78.96,7.725,11.63,90.2
"2026-03-03 22:30:00",1973,12.74,-6.084,78.9,3.476,9.6,143
"2026-03-03 22:31:00",1974,12.74,-6.086,78.56,3.904,6.264,48.63
"2026-03-03 22:32:00",1975,12.74,-6.082,78.18,5.714,8.13,51.67
"2026-03-03 22:33:00",1976,12.74,-6.161,78.69,7.652,8.83,81
"2026-03-03 22:34:00",1977,12.74,-6.158,78.62,7.061,9.33,57.27
"2026-03-03 22:35:00",1978,12.74,-6.149,78.66,5.417,8.53,60.75
"2026-03-03 22:36:00",1979,12.74,-6.095,78.25,5.559,8.76,64.52
"2026-03-03 22:37:00",1980,12.74,-6.032,77.37,7.269,12.43,85.6
"2026-03-03 22:38:00",1981,12.74,-5.962,76.28,4.859,6.964,114.1
"2026-03-03 22:39:00",1982,12.74,-5.97,76.41,7.827,10.1,67.9
"2026-03-03 22:40:00",1983,12.74,-5.959,75.94,7.877,9.56,87.3
"2026-03-03 22:41:00",1984,12.74,-5.891,75.56,4.04,6.064,76.81
"2026-03-03 22:42:00",1985,12.74,-5.891,74.99,8.36,11.1,64.35
"2026-03-03 22:43:00",1986,12.74,-5.879,75.7,7.264,8.76,74.56
"2026-03-03 22:44:00",1987,12.74,-5.896,74.2,5.834,6.964,33.25
"2026-03-03 22:45:00",1988,12.74,-6.177,77.13,6.725,9.46,76.2
"2026-03-03 22:46:00",1989,12.74,-6.219,78.08,9.93,11.16,60.29
"2026-03-03 22:47:00",1990,12.74,-6.171,77.44,9.44,12.66,61.76
"2026-03-03 22:48:00",1991,12.74,-6.168,77.27,8.09,8.9,56.43
"2026-03-03 22:49:00",1992,12.74,-6.216,77.16,7.605,9.26,72.29
"2026-03-03 22:50:00",1993,12.74,-6.154,75.87,6.55,8.63,64.03
"2026-03-03 22:51:00",1994,12.74,-6.338,78.08,8.43,9.8,55.29
"2026-03-03 22:52:00",1995,12.74,-6.525,80.4,8.13,8.56,51.96
"2026-03-03 22:53:00",1996,12.74,-6.658,81.3,7.589,8.16,66.91
"2026-03-03 22:54:00",1997,12.74,-6.746,81.3,5.995,7.197,100.7
"2026-03-03 22:55:00",1998,12.74,-6.61,80.4,5.573,7.33,77.8
"2026-03-03 22:56:00",1999,12.74,-6.457,80.1,5.912,7.564,44.48
"2026-03-03 22:57:00",2000,12.74,-6.658,80.8,5.34,5.798,45.83
"2026-03-03 22:58:00",2001,12.74,-6.871,81.8,4.856,5.298,39.99
"2026-03-03 22:59:00",2002,12.74,-6.964,82.8,3.626,4.532,36.36
"2026-03-03 23:00:00",2003,12.74,-6.893,82.6,1.791,2.666,39.38
"2026-03-03 23:01:00",2004,12.74,-6.97,82.3,0.236,0.966,79.63
"2026-03-03 23:02:00",2005,12.74,-7.092,82.1,0,0,103.4
"2026-03-03 23:03:00",2006,12.74,-7.208,82.1,0.73,1.666,222.6
"2026-03-03 23:04:00",2007,12.74,-7.282,82.9,0.519,1.566,256.4
"2026-03-03 23:05:00",2008,12.74,-7.318,82.9,1.688,3.898,344.6
"2026-03-03 23:06:00",2009,12.74,-7.361,83.2,3.79,4.731,354
"2026-03-03 23:07:00",2010,12.74,-7.352,83,1.738,2.499,0.072
"2026-03-03 23:08:00",2011,12.74,-7.412,83.5,4.451,5.265,4.008
"2026-03-03 23:09:00",2012,12.74,-7.324,83.8,4.829,5.298,6.978
"2026-03-03 23:10:00",2013,12.74,-7.248,84,4.096,4.865,10.46
"2026-03-03 23:11:00",2014,12.74,-7.202,83.4,3.96,4.198,10.84
"2026-03-03 23:12:00",2015,12.74,-7.154,84.1,3.424,4.198,346
"2026-03-03 23:13:00",2016,12.74,-7.072,83.4,2.585,3.465,10.96
"2026-03-03 23:14:00",2017,12.74,-7.038,83.7,2.713,3.499,322.1
"2026-03-03 23:15:00",2018,12.74,-6.959,83.6,3.39,4.065,351
"2026-03-03 23:16:00",2019,12.74,-6.927,82.9,2.824,3.165,47.13
"2026-03-03 23:17:00",2020,12.74,-6.893,82.7,2.238,3.332,5.94
"2026-03-03 23:18:00",2021,12.74,-6.874,81.9,2.249,3.165,21.49
"2026-03-03 23:19:00",2022,12.74,-6.956,80.7,1.652,2.099,37.04
"2026-03-03 23:20:00",2023,12.74,-7.114,79.78,1.075,1.666,57.71
"2026-03-03 23:21:00",2024,12.74,-7.276,80.1,1.272,2.199,48.34
"2026-03-03 23:22:00",2025,12.74,-7.335,80.7,2.041,3.232,23.42
"2026-03-03 23:23:00",2026,12.74,-7.347,81.8,3.968,4.865,27.72
"2026-03-03 23:24:00",2027,12.74,-7.282,82.4,5.187,6.397,65.1
"2026-03-03 23:25:00",2028,12.74,-7.046,82.9,7.322,8.76,67.66
"2026-03-03 23:26:00",2029,12.74,-6.978,82.9,8.14,8.6,73.6
"2026-03-03 23:27:00",2030,12.73,-7.078,83.3,7.433,7.83,65.12
"2026-03-03 23:28:00",2031,12.73,-7.061,84,6.142,6.731,58.96
"2026-03-03 23:29:00",2032,12.73,-7.12,83.7,4.74,5.298,47.08
"2026-03-03 23:30:00",2033,12.73,-7.171,83.7,4.64,5.531,22.26
"2026-03-03 23:31:00",2034,12.73,-7.341,82.6,2.699,3.798,23.28
"2026-03-03 23:32:00",2035,12.73,-7.381,83.2,2.943,4.032,22.31
"2026-03-03 23:33:00",2036,12.73,-7.44,82.7,2.516,3.299,38.29
"2026-03-03 23:34:00",2037,12.73,-7.528,83.2,2.777,3.765,49.79
"2026-03-03 23:35:00",2038,12.73,-7.483,84.5,3.368,3.699,32.26
"2026-03-03 23:36:00",2039,12.73,-7.474,84.1,3.454,4.432,8.11
"2026-03-03 23:37:00",2040,12.73,-7.61,84.4,4.445,4.798,28.27
"2026-03-03 23:38:00",2041,12.73,-7.54,85.6,3.754,4.432,339.6
"2026-03-03 23:39:00",2042,12.73,-7.466,85.6,3.771,5.298,34.6
"2026-03-03 23:40:00",2043,12.73,-7.489,85.7,3.015,4.665,14.29
"2026-03-03 23:41:00",2044,12.73,-7.605,84.7,3.735,4.365,34.72
"2026-03-03 23:42:00",2045,12.73,-7.882,84.5,4.659,7.164,54.76
"2026-03-03 23:43:00",2046,12.73,-7.806,86.1,6.011,6.464,56.07
"2026-03-03 23:44:00",2047,12.73,-7.746,86.6,5.745,5.964,71.33
"2026-03-03 23:45:00",2048,12.73,-7.755,87.2,6.17,7.264,49.74
"2026-03-03 23:46:00",2049,12.73,-7.71,87.4,5.306,6.164,47.93
"2026-03-03 23:47:00",2050,12.73,-7.65,88,6.967,7.264,50.83
"2026-03-03 23:48:00",2051,12.73,-7.528,88.6,6.131,7.164,53.36
"2026-03-03 23:49:00",2052,12.73,-7.423,89.7,5.234,6.031,48.63
"2026-03-03 23:50:00",2053,12.73,-7.375,89.9,5.381,6.497,50.61
"2026-03-03 23:51:00",2054,12.73,-7.324,89.8,4.465,5.531,12.6
"2026-03-03 23:52:00",2055,12.73,-7.446,89.6,4.759,5.731,10.04
"2026-03-03 23:53:00",2056,12.73,-7.506,89.7,5.062,5.498,4.684
"2026-03-03 23:54:00",2057,12.73,-7.616,89.1,4.251,4.831,0
"2026-03-03 23:55:00",2058,12.73,-7.735,89.3,4.343,4.765,5.264
"2026-03-03 23:56:00",2059,12.73,-7.786,89,4.704,6.897,16.52
"2026-03-03 23:57:00",2060,12.73,-7.772,89.5,5.712,6.731,3.429
"2026-03-03 23:58:00",2061,12.73,-7.78,89.5,5.676,6.931,14.44
"2026-03-03 23:59:00",2062,12.73,-7.698,89.7,4.007,4.532,0.145
